year,month,day_of_month,hour,minute,price,is_weekend_holiday,day_of_week,is_dst
2018,1,29,20,0,59.8,False,0,False
2018,1,29,21,0,59.25,False,0,False
2018,1,29,22,0,54.63,False,0,False
2018,1,30,0,0,48.01,False,1,False
2018,1,30,1,0,44.1,False,1,False
2018,1,30,2,0,41.2,False,1,False
2018,1,30,3,0,41.06,False,1,False
2018,1,30,4,0,41.2,False,1,False
2018,1,30,5,0,43.6,False,1,False
2018,1,30,6,0,48.01,False,1,False
2018,1,30,7,0,55.39,False,1,False
2018,1,30,8,0,57.0,False,1,False
2018,1,30,9,0,58.58,False,1,False
2018,1,30,10,0,58.87,False,1,False
2018,1,30,11,0,58.75,False,1,False
2018,1,30,12,0,58.58,False,1,False
2018,1,30,13,0,58.39,False,1,False
2018,1,30,14,0,58.19,False,1,False
2018,1,30,15,0,57.79,False,1,False
2018,1,30,16,0,56.37,False,1,False
2018,1,30,17,0,58.19,False,1,False
2018,1,30,18,0,58.99,False,1,False
2018,1,30,19,0,60.07,False,1,False
2018,1,30,20,0,60.19,False,1,False
2018,1,30,21,0,59.69,False,1,False
2018,1,30,22,0,58.01,False,1,False
2018,1,31,0,0,58.78,False,2,False
2018,1,31,1,0,55.39,False,2,False
2018,1,31,2,0,51.13,False,2,False
2018,1,31,3,0,48.46,False,2,False
2018,1,31,4,0,48.46,False,2,False
2018,1,31,5,0,50.82,False,2,False
2018,1,31,6,0,55.39,False,2,False
2018,1,31,7,0,58.01,False,2,False
2018,1,31,8,0,58.99,False,2,False
2018,1,31,9,0,59.26,False,2,False
2018,1,31,10,0,59.25,False,2,False
2018,1,31,11,0,58.67,False,2,False
2018,1,31,12,0,58.39,False,2,False
2018,1,31,13,0,59.0,False,2,False
2018,1,31,14,0,58.39,False,2,False
2018,1,31,15,0,58.19,False,2,False
2018,1,31,16,0,57.98,False,2,False
2018,1,31,17,0,57.07,False,2,False
2018,1,31,18,0,58.99,False,2,False
2018,1,31,19,0,60.13,False,2,False
2018,1,31,20,0,60.61,False,2,False
2018,1,31,21,0,60.37,False,2,False
2018,1,31,22,0,59.25,False,2,False
2018,2,1,0,0,60.0,False,3,False
2018,2,1,1,0,57.79,False,3,False
2018,2,1,2,0,55.31,False,3,False
2018,2,1,3,0,50.96,False,3,False
2018,2,1,4,0,47.07,False,3,False
2018,2,1,5,0,46.0,False,3,False
2018,2,1,6,0,54.0,False,3,False
2018,2,1,7,0,59.37,False,3,False
2018,2,1,8,0,60.77,False,3,False
2018,2,1,9,0,60.61,False,3,False
2018,2,1,10,0,60.17,False,3,False
2018,2,1,11,0,59.25,False,3,False
2018,2,1,12,0,57.3,False,3,False
2018,2,1,13,0,55.04,False,3,False
2018,2,1,14,0,46.88,False,3,False
2018,2,1,15,0,44.99,False,3,False
2018,2,1,16,0,44.68,False,3,False
2018,2,1,17,0,46.32,False,3,False
2018,2,1,18,0,53.81,False,3,False
2018,2,1,19,0,58.19,False,3,False
2018,2,1,20,0,59.37,False,3,False
2018,2,1,21,0,58.87,False,3,False
2018,2,1,22,0,55.1,False,3,False
2018,2,2,0,0,44.9,False,4,False
2018,2,2,1,0,41.6,False,4,False
2018,2,2,2,0,40.55,False,4,False
2018,2,2,3,0,39.5,False,4,False
2018,2,2,4,0,39.25,False,4,False
2018,2,2,5,0,39.5,False,4,False
2018,2,2,6,0,41.73,False,4,False
2018,2,2,7,0,54.23,False,4,False
2018,2,2,8,0,58.29,False,4,False
2018,2,2,9,0,58.59,False,4,False
2018,2,2,10,0,58.1,False,4,False
2018,2,2,11,0,54.65,False,4,False
2018,2,2,12,0,54.49,False,4,False
2018,2,2,13,0,52.04,False,4,False
2018,2,2,14,0,45.2,False,4,False
2018,2,2,15,0,44.1,False,4,False
2018,2,2,16,0,44.61,False,4,False
2018,2,2,17,0,51.37,False,4,False
2018,2,2,18,0,57.65,False,4,False
2018,2,2,19,0,60.05,False,4,False
2018,2,2,20,0,60.61,False,4,False
2018,2,2,21,0,60.17,False,4,False
2018,2,2,22,0,58.99,False,4,False
2018,2,3,0,0,58.39,True,5,False
2018,2,3,1,0,54.1,True,5,False
2018,2,3,2,0,45.1,True,5,False
2018,2,3,3,0,43.84,True,5,False
2018,2,3,4,0,43.57,True,5,False
2018,2,3,5,0,43.39,True,5,False
2018,2,3,6,0,43.64,True,5,False
2018,2,3,7,0,44.35,True,5,False
2018,2,3,8,0,44.1,True,5,False
2018,2,3,9,0,50.28,True,5,False
2018,2,3,10,0,55.01,True,5,False
2018,2,3,11,0,51.07,True,5,False
2018,2,3,12,0,46.96,True,5,False
2018,2,3,13,0,46.95,True,5,False
2018,2,3,14,0,44.35,True,5,False
2018,2,3,15,0,43.57,True,5,False
2018,2,3,16,0,43.39,True,5,False
2018,2,3,17,0,47.38,True,5,False
2018,2,3,18,0,50.54,True,5,False
2018,2,3,19,0,58.19,True,5,False
2018,2,3,20,0,58.99,True,5,False
2018,2,3,21,0,58.59,True,5,False
2018,2,3,22,0,55.1,True,5,False
2018,2,4,0,0,50.28,True,6,False
2018,2,4,1,0,44.55,True,6,False
2018,2,4,2,0,43.97,True,6,False
2018,2,4,3,0,43.4,True,6,False
2018,2,4,4,0,43.4,True,6,False
2018,2,4,5,0,43.9,True,6,False
2018,2,4,6,0,44.01,True,6,False
2018,2,4,7,0,44.35,True,6,False
2018,2,4,8,0,44.35,True,6,False
2018,2,4,9,0,52.01,True,6,False
2018,2,4,10,0,57.98,True,6,False
2018,2,4,11,0,58.09,True,6,False
2018,2,4,12,0,57.02,True,6,False
2018,2,4,13,0,58.19,True,6,False
2018,2,4,14,0,57.98,True,6,False
2018,2,4,15,0,54.47,True,6,False
2018,2,4,16,0,52.55,True,6,False
2018,2,4,17,0,54.1,True,6,False
2018,2,4,18,0,58.29,True,6,False
2018,2,4,19,0,59.82,True,6,False
2018,2,4,20,0,62.02,True,6,False
2018,2,4,21,0,62.1,True,6,False
2018,2,4,22,0,59.81,True,6,False
2018,2,5,0,0,58.09,False,0,False
2018,2,5,1,0,49.59,False,0,False
2018,2,5,2,0,44.78,False,0,False
2018,2,5,3,0,44.35,False,0,False
2018,2,5,4,0,44.35,False,0,False
2018,2,5,5,0,44.35,False,0,False
2018,2,5,6,0,49.33,False,0,False
2018,2,5,7,0,59.35,False,0,False
2018,2,5,8,0,60.81,False,0,False
2018,2,5,9,0,62.62,False,0,False
2018,2,5,10,0,62.02,False,0,False
2018,2,5,11,0,60.77,False,0,False
2018,2,5,12,0,59.42,False,0,False
2018,2,5,13,0,59.31,False,0,False
2018,2,5,14,0,57.5,False,0,False
2018,2,5,15,0,53.56,False,0,False
2018,2,5,16,0,53.4,False,0,False
2018,2,5,17,0,56.93,False,0,False
2018,2,5,18,0,58.99,False,0,False
2018,2,5,19,0,60.57,False,0,False
2018,2,5,20,0,61.81,False,0,False
2018,2,5,21,0,60.77,False,0,False
2018,2,5,22,0,58.55,False,0,False
2018,2,6,0,0,45.5,False,1,False
2018,2,6,1,0,44.35,False,1,False
2018,2,6,2,0,43.53,False,1,False
2018,2,6,3,0,42.06,False,1,False
2018,2,6,4,0,42.05,False,1,False
2018,2,6,5,0,43.03,False,1,False
2018,2,6,6,0,44.69,False,1,False
2018,2,6,7,0,56.77,False,1,False
2018,2,6,8,0,62.51,False,1,False
2018,2,6,9,0,62.09,False,1,False
2018,2,6,10,0,60.07,False,1,False
2018,2,6,11,0,58.75,False,1,False
2018,2,6,12,0,55.06,False,1,False
2018,2,6,13,0,54.1,False,1,False
2018,2,6,14,0,52.91,False,1,False
2018,2,6,15,0,51.62,False,1,False
2018,2,6,16,0,53.75,False,1,False
2018,2,6,17,0,60.21,False,1,False
2018,2,6,18,0,62.48,False,1,False
2018,2,6,19,0,62.36,False,1,False
2018,2,6,20,0,62.09,False,1,False
2018,2,6,21,0,61.87,False,1,False
2018,2,6,22,0,58.99,False,1,False
2018,2,7,0,0,48.25,False,2,False
2018,2,7,1,0,44.69,False,2,False
2018,2,7,2,0,44.19,False,2,False
2018,2,7,3,0,44.03,False,2,False
2018,2,7,4,0,43.69,False,2,False
2018,2,7,5,0,43.53,False,2,False
2018,2,7,6,0,47.18,False,2,False
2018,2,7,7,0,59.21,False,2,False
2018,2,7,8,0,62.62,False,2,False
2018,2,7,9,0,63.9,False,2,False
2018,2,7,10,0,62.62,False,2,False
2018,2,7,11,0,61.43,False,2,False
2018,2,7,12,0,59.83,False,2,False
2018,2,7,13,0,58.1,False,2,False
2018,2,7,14,0,53.46,False,2,False
2018,2,7,15,0,52.5,False,2,False
2018,2,7,16,0,55.55,False,2,False
2018,2,7,17,0,60.19,False,2,False
2018,2,7,18,0,65.13,False,2,False
2018,2,7,19,0,65.62,False,2,False
2018,2,7,20,0,66.35,False,2,False
2018,2,7,21,0,66.19,False,2,False
2018,2,7,22,0,63.87,False,2,False
2018,2,8,0,0,62.09,False,3,False
2018,2,8,1,0,56.51,False,3,False
2018,2,8,2,0,51.0,False,3,False
2018,2,8,3,0,50.16,False,3,False
2018,2,8,4,0,50.16,False,3,False
2018,2,8,5,0,50.19,False,3,False
2018,2,8,6,0,56.07,False,3,False
2018,2,8,7,0,62.34,False,3,False
2018,2,8,8,0,67.66,False,3,False
2018,2,8,9,0,67.45,False,3,False
2018,2,8,10,0,67.18,False,3,False
2018,2,8,11,0,65.62,False,3,False
2018,2,8,12,0,64.84,False,3,False
2018,2,8,13,0,64.63,False,3,False
2018,2,8,14,0,62.62,False,3,False
2018,2,8,15,0,62.09,False,3,False
2018,2,8,16,0,63.0,False,3,False
2018,2,8,17,0,64.63,False,3,False
2018,2,8,18,0,71.19,False,3,False
2018,2,8,19,0,71.04,False,3,False
2018,2,8,20,0,71.04,False,3,False
2018,2,8,21,0,70.49,False,3,False
2018,2,8,22,0,69.42,False,3,False
2018,2,9,0,0,62.62,False,4,False
2018,2,9,1,0,63.73,False,4,False
2018,2,9,2,0,53.58,False,4,False
2018,2,9,3,0,50.8,False,4,False
2018,2,9,4,0,50.5,False,4,False
2018,2,9,5,0,53.35,False,4,False
2018,2,9,6,0,58.57,False,4,False
2018,2,9,7,0,63.57,False,4,False
2018,2,9,8,0,67.62,False,4,False
2018,2,9,9,0,69.19,False,4,False
2018,2,9,10,0,68.0,False,4,False
2018,2,9,11,0,67.42,False,4,False
2018,2,9,12,0,67.66,False,4,False
2018,2,9,13,0,67.44,False,4,False
2018,2,9,14,0,65.0,False,4,False
2018,2,9,15,0,62.09,False,4,False
2018,2,9,16,0,60.51,False,4,False
2018,2,9,17,0,58.15,False,4,False
2018,2,9,18,0,58.57,False,4,False
2018,2,9,19,0,62.48,False,4,False
2018,2,9,20,0,63.53,False,4,False
2018,2,9,21,0,62.3,False,4,False
2018,2,9,22,0,58.3,False,4,False
2018,2,10,0,0,49.51,True,5,False
2018,2,10,1,0,46.96,True,5,False
2018,2,10,2,0,44.99,True,5,False
2018,2,10,3,0,44.32,True,5,False
2018,2,10,4,0,44.03,True,5,False
2018,2,10,5,0,44.03,True,5,False
2018,2,10,6,0,44.19,True,5,False
2018,2,10,7,0,46.99,True,5,False
2018,2,10,8,0,46.99,True,5,False
2018,2,10,9,0,53.0,True,5,False
2018,2,10,10,0,60.21,True,5,False
2018,2,10,11,0,53.18,True,5,False
2018,2,10,12,0,49.51,True,5,False
2018,2,10,13,0,48.0,True,5,False
2018,2,10,14,0,46.99,True,5,False
2018,2,10,15,0,45.41,True,5,False
2018,2,10,16,0,44.99,True,5,False
2018,2,10,17,0,44.99,True,5,False
2018,2,10,18,0,56.07,True,5,False
2018,2,10,19,0,64.63,True,5,False
2018,2,10,20,0,66.42,True,5,False
2018,2,10,21,0,66.01,True,5,False
2018,2,10,22,0,62.09,True,5,False
2018,2,11,0,0,50.81,True,6,False
2018,2,11,1,0,46.99,True,6,False
2018,2,11,2,0,44.57,True,6,False
2018,2,11,3,0,44.19,True,6,False
2018,2,11,4,0,43.26,True,6,False
2018,2,11,5,0,43.07,True,6,False
2018,2,11,6,0,43.22,True,6,False
2018,2,11,7,0,44.17,True,6,False
2018,2,11,8,0,44.17,True,6,False
2018,2,11,9,0,44.99,True,6,False
2018,2,11,10,0,48.32,True,6,False
2018,2,11,11,0,48.43,True,6,False
2018,2,11,12,0,48.0,True,6,False
2018,2,11,13,0,50.43,True,6,False
2018,2,11,14,0,47.31,True,6,False
2018,2,11,15,0,44.67,True,6,False
2018,2,11,16,0,44.32,True,6,False
2018,2,11,17,0,44.47,True,6,False
2018,2,11,18,0,48.4,True,6,False
2018,2,11,19,0,61.68,True,6,False
2018,2,11,20,0,63.03,True,6,False
2018,2,11,21,0,63.86,True,6,False
2018,2,11,22,0,62.49,True,6,False
2018,2,12,0,0,45.0,False,0,False
2018,2,12,1,0,43.22,False,0,False
2018,2,12,2,0,42.12,False,0,False
2018,2,12,3,0,40.26,False,0,False
2018,2,12,4,0,40.26,False,0,False
2018,2,12,5,0,41.7,False,0,False
2018,2,12,6,0,47.57,False,0,False
2018,2,12,7,0,58.87,False,0,False
2018,2,12,8,0,61.11,False,0,False
2018,2,12,9,0,62.09,False,0,False
2018,2,12,10,0,62.25,False,0,False
2018,2,12,11,0,61.28,False,0,False
2018,2,12,12,0,60.65,False,0,False
2018,2,12,13,0,60.07,False,0,False
2018,2,12,14,0,59.92,False,0,False
2018,2,12,15,0,55.21,False,0,False
2018,2,12,16,0,54.95,False,0,False
2018,2,12,17,0,58.64,False,0,False
2018,2,12,18,0,61.44,False,0,False
2018,2,12,19,0,64.0,False,0,False
2018,2,12,20,0,65.01,False,0,False
2018,2,12,21,0,64.99,False,0,False
2018,2,12,22,0,62.28,False,0,False
2018,2,13,0,0,60.05,False,1,False
2018,2,13,1,0,48.4,False,1,False
2018,2,13,2,0,44.32,False,1,False
2018,2,13,3,0,42.79,False,1,False
2018,2,13,4,0,41.71,False,1,False
2018,2,13,5,0,41.71,False,1,False
2018,2,13,6,0,43.99,False,1,False
2018,2,13,7,0,56.81,False,1,False
2018,2,13,8,0,60.69,False,1,False
2018,2,13,9,0,60.45,False,1,False
2018,2,13,10,0,60.05,False,1,False
2018,2,13,11,0,52.8,False,1,False
2018,2,13,12,0,49.62,False,1,False
2018,2,13,13,0,49.3,False,1,False
2018,2,13,14,0,45.56,False,1,False
2018,2,13,15,0,43.99,False,1,False
2018,2,13,16,0,45.36,False,1,False
2018,2,13,17,0,49.85,False,1,False
2018,2,13,18,0,54.38,False,1,False
2018,2,13,19,0,60.61,False,1,False
2018,2,13,20,0,61.92,False,1,False
2018,2,13,21,0,61.48,False,1,False
2018,2,13,22,0,58.19,False,1,False
2018,2,14,0,0,41.85,False,2,False
2018,2,14,1,0,40.99,False,2,False
2018,2,14,2,0,38.85,False,2,False
2018,2,14,3,0,37.14,False,2,False
2018,2,14,4,0,37.0,False,2,False
2018,2,14,5,0,37.17,False,2,False
2018,2,14,6,0,42.82,False,2,False
2018,2,14,7,0,49.47,False,2,False
2018,2,14,8,0,58.8,False,2,False
2018,2,14,9,0,57.19,False,2,False
2018,2,14,10,0,56.96,False,2,False
2018,2,14,11,0,50.81,False,2,False
2018,2,14,12,0,48.41,False,2,False
2018,2,14,13,0,47.48,False,2,False
2018,2,14,14,0,45.99,False,2,False
2018,2,14,15,0,45.0,False,2,False
2018,2,14,16,0,45.99,False,2,False
2018,2,14,17,0,45.75,False,2,False
2018,2,14,18,0,52.08,False,2,False
2018,2,14,19,0,60.54,False,2,False
2018,2,14,20,0,61.87,False,2,False
2018,2,14,21,0,61.11,False,2,False
2018,2,14,22,0,57.19,False,2,False
2018,2,15,0,0,43.22,False,3,False
2018,2,15,1,0,43.22,False,3,False
2018,2,15,2,0,42.84,False,3,False
2018,2,15,3,0,42.59,False,3,False
2018,2,15,4,0,42.72,False,3,False
2018,2,15,5,0,42.72,False,3,False
2018,2,15,6,0,43.98,False,3,False
2018,2,15,7,0,53.99,False,3,False
2018,2,15,8,0,58.3,False,3,False
2018,2,15,9,0,59.68,False,3,False
2018,2,15,10,0,59.83,False,3,False
2018,2,15,11,0,59.68,False,3,False
2018,2,15,12,0,59.01,False,3,False
2018,2,15,13,0,59.94,False,3,False
2018,2,15,14,0,59.68,False,3,False
2018,2,15,15,0,59.94,False,3,False
2018,2,15,16,0,60.18,False,3,False
2018,2,15,17,0,60.53,False,3,False
2018,2,15,18,0,61.28,False,3,False
2018,2,15,19,0,63.7,False,3,False
2018,2,15,20,0,65.03,False,3,False
2018,2,15,21,0,64.63,False,3,False
2018,2,15,22,0,61.9,False,3,False
2018,2,16,0,0,60.69,False,4,False
2018,2,16,1,0,60.0,False,4,False
2018,2,16,2,0,56.91,False,4,False
2018,2,16,3,0,52.8,False,4,False
2018,2,16,4,0,51.14,False,4,False
2018,2,16,5,0,54.87,False,4,False
2018,2,16,6,0,60.38,False,4,False
2018,2,16,7,0,61.4,False,4,False
2018,2,16,8,0,62.19,False,4,False
2018,2,16,9,0,62.28,False,4,False
2018,2,16,10,0,62.09,False,4,False
2018,2,16,11,0,61.39,False,4,False
2018,2,16,12,0,60.75,False,4,False
2018,2,16,13,0,60.69,False,4,False
2018,2,16,14,0,60.21,False,4,False
2018,2,16,15,0,60.08,False,4,False
2018,2,16,16,0,60.01,False,4,False
2018,2,16,17,0,60.05,False,4,False
2018,2,16,18,0,60.69,False,4,False
2018,2,16,19,0,62.55,False,4,False
2018,2,16,20,0,62.61,False,4,False
2018,2,16,21,0,62.59,False,4,False
2018,2,16,22,0,61.65,False,4,False
2018,2,17,0,0,61.57,True,5,False
2018,2,17,1,0,60.69,True,5,False
2018,2,17,2,0,58.01,True,5,False
2018,2,17,3,0,51.13,True,5,False
2018,2,17,4,0,46.96,True,5,False
2018,2,17,5,0,44.34,True,5,False
2018,2,17,6,0,43.84,True,5,False
2018,2,17,7,0,44.43,True,5,False
2018,2,17,8,0,44.43,True,5,False
2018,2,17,9,0,50.0,True,5,False
2018,2,17,10,0,59.01,True,5,False
2018,2,17,11,0,50.26,True,5,False
2018,2,17,12,0,46.95,True,5,False
2018,2,17,13,0,46.96,True,5,False
2018,2,17,14,0,45.0,True,5,False
2018,2,17,15,0,44.14,True,5,False
2018,2,17,16,0,43.07,True,5,False
2018,2,17,17,0,44.99,True,5,False
2018,2,17,18,0,49.77,True,5,False
2018,2,17,19,0,57.01,True,5,False
2018,2,17,20,0,60.38,True,5,False
2018,2,17,21,0,60.05,True,5,False
2018,2,17,22,0,55.01,True,5,False
2018,2,18,0,0,55.09,True,6,False
2018,2,18,1,0,47.42,True,6,False
2018,2,18,2,0,44.43,True,6,False
2018,2,18,3,0,43.31,True,6,False
2018,2,18,4,0,42.99,True,6,False
2018,2,18,5,0,43.14,True,6,False
2018,2,18,6,0,43.31,True,6,False
2018,2,18,7,0,44.09,True,6,False
2018,2,18,8,0,44.09,True,6,False
2018,2,18,9,0,47.42,True,6,False
2018,2,18,10,0,51.23,True,6,False
2018,2,18,11,0,55.01,True,6,False
2018,2,18,12,0,51.5,True,6,False
2018,2,18,13,0,56.01,True,6,False
2018,2,18,14,0,52.15,True,6,False
2018,2,18,15,0,47.42,True,6,False
2018,2,18,16,0,45.01,True,6,False
2018,2,18,17,0,47.42,True,6,False
2018,2,18,18,0,56.01,True,6,False
2018,2,18,19,0,61.11,True,6,False
2018,2,18,20,0,61.96,True,6,False
2018,2,18,21,0,62.19,True,6,False
2018,2,18,22,0,61.89,True,6,False
2018,2,19,0,0,58.58,False,0,False
2018,2,19,1,0,49.06,False,0,False
2018,2,19,2,0,45.59,False,0,False
2018,2,19,3,0,45.4,False,0,False
2018,2,19,4,0,45.4,False,0,False
2018,2,19,5,0,45.59,False,0,False
2018,2,19,6,0,53.0,False,0,False
2018,2,19,7,0,59.89,False,0,False
2018,2,19,8,0,61.28,False,0,False
2018,2,19,9,0,61.63,False,0,False
2018,2,19,10,0,61.28,False,0,False
2018,2,19,11,0,60.84,False,0,False
2018,2,19,12,0,60.39,False,0,False
2018,2,19,13,0,60.69,False,0,False
2018,2,19,14,0,60.05,False,0,False
2018,2,19,15,0,59.08,False,0,False
2018,2,19,16,0,57.0,False,0,False
2018,2,19,17,0,59.92,False,0,False
2018,2,19,18,0,62.28,False,0,False
2018,2,19,19,0,62.04,False,0,False
2018,2,19,20,0,60.88,False,0,False
2018,2,19,21,0,60.38,False,0,False
2018,2,19,22,0,56.54,False,0,False
2018,2,20,0,0,50.68,False,1,False
2018,2,20,1,0,46.95,False,1,False
2018,2,20,2,0,45.19,False,1,False
2018,2,20,3,0,43.14,False,1,False
2018,2,20,4,0,43.13,False,1,False
2018,2,20,5,0,42.41,False,1,False
2018,2,20,6,0,47.19,False,1,False
2018,2,20,7,0,60.05,False,1,False
2018,2,20,8,0,61.92,False,1,False
2018,2,20,9,0,61.85,False,1,False
2018,2,20,10,0,59.89,False,1,False
2018,2,20,11,0,56.1,False,1,False
2018,2,20,12,0,53.38,False,1,False
2018,2,20,13,0,51.67,False,1,False
2018,2,20,14,0,50.7,False,1,False
2018,2,20,15,0,49.87,False,1,False
2018,2,20,16,0,50.25,False,1,False
2018,2,20,17,0,53.51,False,1,False
2018,2,20,18,0,60.05,False,1,False
2018,2,20,19,0,59.62,False,1,False
2018,2,20,20,0,59.89,False,1,False
2018,2,20,21,0,57.65,False,1,False
2018,2,20,22,0,50.0,False,1,False
2018,2,21,0,0,42.4,False,2,False
2018,2,21,1,0,41.79,False,2,False
2018,2,21,2,0,41.29,False,2,False
2018,2,21,3,0,41.29,False,2,False
2018,2,21,4,0,41.79,False,2,False
2018,2,21,5,0,41.79,False,2,False
2018,2,21,6,0,45.65,False,2,False
2018,2,21,7,0,59.13,False,2,False
2018,2,21,8,0,60.69,False,2,False
2018,2,21,9,0,60.49,False,2,False
2018,2,21,10,0,55.51,False,2,False
2018,2,21,11,0,49.71,False,2,False
2018,2,21,12,0,47.65,False,2,False
2018,2,21,13,0,46.06,False,2,False
2018,2,21,14,0,45.4,False,2,False
2018,2,21,15,0,45.19,False,2,False
2018,2,21,16,0,47.41,False,2,False
2018,2,21,17,0,55.43,False,2,False
2018,2,21,18,0,58.93,False,2,False
2018,2,21,19,0,60.36,False,2,False
2018,2,21,20,0,60.29,False,2,False
2018,2,21,21,0,60.03,False,2,False
2018,2,21,22,0,55.01,False,2,False
2018,2,22,0,0,46.01,False,3,False
2018,2,22,1,0,43.69,False,3,False
2018,2,22,2,0,42.87,False,3,False
2018,2,22,3,0,42.8,False,3,False
2018,2,22,4,0,42.7,False,3,False
2018,2,22,5,0,42.85,False,3,False
2018,2,22,6,0,49.93,False,3,False
2018,2,22,7,0,59.19,False,3,False
2018,2,22,8,0,60.97,False,3,False
2018,2,22,9,0,60.07,False,3,False
2018,2,22,10,0,58.69,False,3,False
2018,2,22,11,0,58.69,False,3,False
2018,2,22,12,0,56.3,False,3,False
2018,2,22,13,0,53.9,False,3,False
2018,2,22,14,0,51.2,False,3,False
2018,2,22,15,0,57.65,False,3,False
2018,2,22,16,0,53.9,False,3,False
2018,2,22,17,0,56.34,False,3,False
2018,2,22,18,0,59.98,False,3,False
2018,2,22,19,0,61.61,False,3,False
2018,2,22,20,0,61.54,False,3,False
2018,2,22,21,0,61.48,False,3,False
2018,2,22,22,0,59.19,False,3,False
2018,2,23,0,0,49.8,False,4,False
2018,2,23,1,0,47.11,False,4,False
2018,2,23,2,0,45.94,False,4,False
2018,2,23,3,0,44.79,False,4,False
2018,2,23,4,0,44.79,False,4,False
2018,2,23,5,0,45.94,False,4,False
2018,2,23,6,0,52.25,False,4,False
2018,2,23,7,0,61.62,False,4,False
2018,2,23,8,0,62.44,False,4,False
2018,2,23,9,0,61.88,False,4,False
2018,2,23,10,0,61.6,False,4,False
2018,2,23,11,0,60.96,False,4,False
2018,2,23,12,0,61.25,False,4,False
2018,2,23,13,0,61.45,False,4,False
2018,2,23,14,0,61.12,False,4,False
2018,2,23,15,0,60.96,False,4,False
2018,2,23,16,0,61.03,False,4,False
2018,2,23,17,0,60.74,False,4,False
2018,2,23,18,0,61.87,False,4,False
2018,2,23,19,0,63.79,False,4,False
2018,2,23,20,0,63.85,False,4,False
2018,2,23,21,0,63.8,False,4,False
2018,2,23,22,0,62.01,False,4,False
2018,2,24,0,0,61.34,True,5,False
2018,2,24,1,0,60.21,True,5,False
2018,2,24,2,0,58.1,True,5,False
2018,2,24,3,0,55.35,True,5,False
2018,2,24,4,0,53.86,True,5,False
2018,2,24,5,0,53.58,True,5,False
2018,2,24,6,0,55.0,True,5,False
2018,2,24,7,0,58.0,True,5,False
2018,2,24,8,0,55.01,True,5,False
2018,2,24,9,0,60.25,True,5,False
2018,2,24,10,0,60.85,True,5,False
2018,2,24,11,0,61.48,True,5,False
2018,2,24,12,0,61.34,True,5,False
2018,2,24,13,0,61.05,True,5,False
2018,2,24,14,0,60.85,True,5,False
2018,2,24,15,0,59.83,True,5,False
2018,2,24,16,0,58.68,True,5,False
2018,2,24,17,0,59.01,True,5,False
2018,2,24,18,0,60.65,True,5,False
2018,2,24,19,0,62.11,True,5,False
2018,2,24,20,0,62.94,True,5,False
2018,2,24,21,0,62.58,True,5,False
2018,2,24,22,0,62.09,True,5,False
2018,2,25,0,0,62.28,True,6,False
2018,2,25,1,0,60.96,True,6,False
2018,2,25,2,0,59.0,True,6,False
2018,2,25,3,0,55.01,True,6,False
2018,2,25,4,0,54.1,True,6,False
2018,2,25,5,0,52.41,True,6,False
2018,2,25,6,0,51.26,True,6,False
2018,2,25,7,0,55.11,True,6,False
2018,2,25,8,0,54.1,True,6,False
2018,2,25,9,0,59.95,True,6,False
2018,2,25,10,0,60.45,True,6,False
2018,2,25,11,0,60.6,True,6,False
2018,2,25,12,0,60.21,True,6,False
2018,2,25,13,0,60.43,True,6,False
2018,2,25,14,0,60.0,True,6,False
2018,2,25,15,0,57.01,True,6,False
2018,2,25,16,0,51.26,True,6,False
2018,2,25,17,0,51.64,True,6,False
2018,2,25,18,0,59.08,True,6,False
2018,2,25,19,0,62.83,True,6,False
2018,2,25,20,0,62.94,True,6,False
2018,2,25,21,0,62.94,True,6,False
2018,2,25,22,0,61.87,True,6,False
2018,2,26,0,0,50.64,False,0,False
2018,2,26,1,0,47.0,False,0,False
2018,2,26,2,0,46.27,False,0,False
2018,2,26,3,0,44.22,False,0,False
2018,2,26,4,0,44.61,False,0,False
2018,2,26,5,0,46.44,False,0,False
2018,2,26,6,0,53.97,False,0,False
2018,2,26,7,0,62.44,False,0,False
2018,2,26,8,0,64.97,False,0,False
2018,2,26,9,0,65.62,False,0,False
2018,2,26,10,0,64.28,False,0,False
2018,2,26,11,0,63.3,False,0,False
2018,2,26,12,0,61.87,False,0,False
2018,2,26,13,0,61.97,False,0,False
2018,2,26,14,0,61.05,False,0,False
2018,2,26,15,0,60.61,False,0,False
2018,2,26,16,0,60.05,False,0,False
2018,2,26,17,0,62.1,False,0,False
2018,2,26,18,0,64.13,False,0,False
2018,2,26,19,0,66.15,False,0,False
2018,2,26,20,0,70.76,False,0,False
2018,2,26,21,0,64.63,False,0,False
2018,2,26,22,0,63.03,False,0,False
2018,2,27,0,0,57.95,False,1,False
2018,2,27,1,0,54.4,False,1,False
2018,2,27,2,0,49.79,False,1,False
2018,2,27,3,0,49.55,False,1,False
2018,2,27,4,0,49.44,False,1,False
2018,2,27,5,0,49.9,False,1,False
2018,2,27,6,0,55.15,False,1,False
2018,2,27,7,0,65.02,False,1,False
2018,2,27,8,0,66.15,False,1,False
2018,2,27,9,0,70.0,False,1,False
2018,2,27,10,0,70.82,False,1,False
2018,2,27,11,0,70.03,False,1,False
2018,2,27,12,0,71.01,False,1,False
2018,2,27,13,0,71.04,False,1,False
2018,2,27,14,0,70.82,False,1,False
2018,2,27,15,0,65.84,False,1,False
2018,2,27,16,0,69.68,False,1,False
